TestN,panSetAngles,tiltSetAngles,currentTimeMS,panAngle,tiltAngle,panVoltage,tiltVoltage
4,90,90,24599,94.004,90.4,-3.3007996,0
4,90,90,24605,94.004,90.4,-3.3007996,0
4,90,90,24613,94.004,90.4,-3.3007996,0
4,90,90,24620,94.004,90.4,-3.3007996,0
4,90,90,24628,92.68,90.4,-3.3007996,0
4,90,90,24636,92.68,90.4,-1.0500038,0
4,90,90,24645,92.68,90.4,-3.036,0
4,90,90,24652,92.68,90.4,-3.036,0
4,90,90,24660,92.68,90.4,-3.036,0
4,90,90,24667,92.68,90.4,-3.036,0
4,90,90,24674,92.68,90.4,-3.036,0
4,90,90,24682,91.356,90.4,-0.7852043,0
4,90,90,24690,91.356,90.4,-2.7712007,0
4,90,90,24697,91.356,90.4,-2.7712007,0
4,90,90,24705,91.356,90.4,-2.7712007,0
4,90,90,24712,91.356,90.4,-2.7712007,0
4,90,90,24720,91.356,90.4,-2.7712007,0
4,90,90,24727,90.032,90.4,-2.7712007,0
4,90,90,24735,90.032,90.4,2.0340042,0
4,90,90,24743,90.032,90.4,0,0
4,90,90,24752,90.032,90.4,0,0
4,90,90,24759,90.032,90.4,0,0
4,90,90,24766,90.032,90.4,0,0
4,90,90,24773,90.032,90.4,0,0
4,90,90,24780,90.032,90.4,0,0
4,90,90,24788,90.032,90.4,0,0
4,90,90,24796,90.032,90.4,0,0
4,90,90,24803,90.032,90.4,0,0
4,90,90,24811,90.032,90.4,0,0
4,90,90,24819,90.032,90.4,0,0
4,90,90,24827,90.032,90.4,0,0
4,90,90,24834,90.032,90.4,0,0
4,90,90,24841,90.032,90.4,0,0
4,90,90,24848,90.032,90.4,0,0
4,90,90,24856,90.032,90.4,0,0
4,90,90,24864,90.032,90.4,0,0
4,90,90,24872,90.032,90.4,0,0
4,90,90,24880,90.032,90.4,0,0
4,90,90,24890,90.032,90.4,0,0
4,90,90,24897,90.032,90.4,0,0
4,90,90,24905,90.032,90.4,0,0
4,90,90,24913,90.032,90.4,0,0
4,90,90,24921,90.032,90.4,0,0
4,90,90,24928,90.032,90.4,0,0
4,90,90,24936,90.032,90.4,0,0
4,90,90,24943,90.032,90.4,0,0
4,90,90,24951,90.032,90.4,0,0
4,90,90,24959,90.032,90.4,0,0
4,90,90,24967,90.032,90.4,0,0
4,90,90,24975,90.032,90.4,0,0
4,90,90,24982,90.032,90.4,0,0
4,90,90,24989,90.032,90.4,0,0
4,90,90,24996,90.032,90.4,0,0
4,90,90,25004,90.032,90.4,0,0
4,90,90,25011,90.032,90.4,0,0
4,90,90,25019,90.032,90.4,0,0
4,90,90,25026,90.032,90.4,0,0
