TestN,panSetAngles,tiltSetAngles,currentTimeMS,panAngle,tiltAngle,panVoltage,tiltVoltage
0,-90,-90,1334,-95.328,-92,3.4590406,3
0,-90,-90,1341,-95.328,-92,3.4590406,3
0,-90,-90,1348,-95.328,-92,3.4590406,3
0,-90,-90,1357,-95.328,-92,3.4590406,3
0,-90,-90,1364,-95.328,-92,3.4590406,3
0,-90,-90,1371,-95.328,-92,3.4590406,3
0,-90,-90,1378,-95.328,-92,3.4590406,3
0,-90,-90,1385,-95.328,-92,3.4590406,3
0,-90,-90,1393,-95.328,-92,3.4590406,3
0,-90,-90,1400,-95.328,-92,3.4590406,3
0,-90,-90,1408,-95.328,-92,3.4590406,3
0,-90,-90,1416,-95.328,-92,3.4590406,3
0,-90,-90,1426,-95.328,-92,3.4590406,3
0,-90,-90,1433,-95.328,-92,3.4590406,3
0,-90,-90,1441,-95.328,-92,3.4590406,3
0,-90,-90,1449,-95.328,-92,3.4590406,3
0,-90,-90,1457,-95.328,-92,3.4590406,3
0,-90,-90,1471,-95.328,-92,3.4590406,3
0,-90,-90,1478,-95.328,-92,3.4590406,3
0,-90,-90,1485,-95.328,-92,3.4590406,3
0,-90,-90,1493,-95.328,-92,3.4590406,3
0,-90,-90,1501,-95.328,-92,3.4590406,3
0,-90,-90,1509,-95.328,-92,3.4590406,3
0,-90,-90,1517,-95.328,-92,3.4590406,3
0,-90,-90,1524,-95.328,-92,3.4590406,3
0,-90,-90,1532,-95.328,-92,3.4590406,3
0,-90,-90,1539,-95.328,-92,3.4590406,3
0,-90,-90,1546,-95.328,-92,3.4590406,3
0,-90,-90,1553,-95.328,-92,3.4590406,3
0,-90,-90,1561,-95.328,-92,3.4590406,3
0,-90,-90,1568,-95.328,-92,3.4590406,3
0,-90,-90,1576,-95.328,-92,3.4590406,3
0,-90,-90,1583,-95.328,-92,3.4590406,3
0,-90,-90,1590,-95.328,-92,3.4590406,3
0,-90,-90,1598,-95.328,-92,3.4590406,3
0,-90,-90,1606,-95.328,-92,3.4590406,3
0,-90,-90,1613,-95.328,-92,3.4590406,3
0,-90,-90,1621,-95.328,-92,3.4590406,3
0,-90,-90,1628,-95.328,-92,3.4590406,3
0,-90,-90,1636,-95.328,-92,3.4590406,3
0,-90,-90,1645,-95.328,-92,3.4590406,3
0,-90,-90,1653,-95.328,-92,3.4590406,3
0,-90,-90,1660,-95.328,-92,3.4590406,3
0,-90,-90,1668,-95.328,-92,3.4590406,3
0,-90,-90,1675,-95.328,-92,3.4590406,3
0,-90,-90,1682,-95.328,-92,3.4590406,3
0,-90,-90,1690,-95.328,-92,3.4590406,3
0,-90,-90,1697,-95.328,-92,3.4590406,3
0,-90,-90,1705,-95.328,-92,3.4590406,3
0,-90,-90,1712,-95.328,-92,3.4590406,3
0,-90,-90,1720,-95.328,-92,3.4590406,3
0,-90,-90,1729,-95.328,-92,3.4590406,3
0,-90,-90,1738,-95.328,-92,3.4590406,3
0,-90,-90,1747,-95.328,-92,3.4590406,3
0,-90,-90,1759,-95.328,-92,3.4590406,3
0,-90,-90,1770,-95.328,-92,3.4590406,3
0,-90,-90,1778,-95.328,-92,3.4590406,3
0,-90,-90,1785,-95.328,-92,3.4590406,3
0,-90,-90,1792,-95.328,-92,3.4590406,3
0,-90,-90,1800,-95.328,-92,3.4590406,3
0,-90,-90,1808,-95.328,-92,3.4590406,3
0,-90,-90,1815,-95.328,-92,3.4590406,3
0,-90,-90,1823,-95.328,-91.200005,3.4590406,2.7200015
0,-90,-90,1830,-95.328,-91.200005,3.4590406,2.7200015
0,-90,-90,1837,-95.328,-91.200005,3.4590406,2.7200015
0,-90,-90,1844,-95.328,-91.200005,3.4590406,2.7200015
0,-90,-90,1853,-95.328,-91.200005,3.4590406,2.7200015
0,-90,-90,1872,-95.328,-90.4,3.4590406,0
0,-90,-90,1879,-94.004,-90.4,0.5727093,0
0,-90,-90,1887,-94.004,-90.4,0.5727093,0
0,-90,-90,1894,-94.004,-90.4,3.2207196,0
0,-90,-90,1904,-94.004,-90.4,3.2207196,0
0,-90,-90,1911,-94.004,-90.4,3.2207196,0
0,-90,-90,1918,-94.004,-90.4,3.2207196,0
0,-90,-90,1925,-94.004,-90.4,3.2207196,0
0,-90,-90,1932,-94.004,-90.4,3.2207196,0
0,-90,-90,1940,-94.004,-90.4,3.2207196,0
0,-90,-90,1947,-94.004,-90.4,3.2207196,0
0,-90,-90,1955,-94.004,-90.4,3.2207196,0
0,-90,-90,1962,-94.004,-90.4,3.2207196,0
0,-90,-90,1970,-92.68,-90.4,0.33440495,0
0,-90,-90,1978,-92.68,-90.4,2.9824,0
0,-90,-90,1986,-92.68,-90.4,2.9824,0
0,-90,-90,1993,-92.68,-90.4,2.9824,0
0,-90,-90,2001,-92.68,-90.4,2.9824,0
0,-90,-90,2008,-92.68,-90.4,2.9824,0
0,-90,-90,2016,-92.68,-90.4,2.9824,0
0,-90,-90,2023,-92.68,-90.4,2.9824,0
0,-90,-90,2031,-92.68,-90.4,2.9824,0
0,-90,-90,2038,-91.356,-90.4,0.09608555,0
0,-90,-90,2046,-91.356,-90.4,0.09608555,0
0,-90,-90,2054,-91.356,-90.4,2.7440805,0
0,-90,-90,2062,-91.356,-90.4,2.7440805,0
0,-90,-90,2069,-91.356,-90.4,2.7440805,0
0,-90,-90,2077,-91.356,-90.4,2.7440805,0
0,-90,-90,2087,-91.356,-90.4,2.7440805,0
0,-90,-90,2096,-90.032,-90.4,-2.7120056,0
0,-90,-90,2103,-90.032,-90.4,-2.7120056,0
0,-90,-90,2110,-90.032,-90.4,0,0
0,-90,-90,2116,-90.032,-90.4,0,0
0,-90,-90,2124,-90.032,-90.4,0,0
0,-90,-90,2131,-90.032,-90.4,0,0
0,-90,-90,2148,-90.032,-90.4,0,0
0,-90,-90,2155,-90.032,-90.4,0,0
0,-90,-90,2162,-90.032,-90.4,0,0
0,-90,-90,2169,-90.032,-90.4,0,0
0,-90,-90,2177,-90.032,-90.4,0,0
0,-90,-90,2183,-90.032,-90.4,0,0
0,-90,-90,2191,-90.032,-90.4,0,0
0,-90,-90,2199,-90.032,-90.4,0,0
0,-90,-90,2206,-90.032,-90.4,0,0
0,-90,-90,2215,-90.032,-90.4,0,0
0,-90,-90,2222,-90.032,-90.4,0,0
0,-90,-90,2230,-90.032,-90.4,0,0
0,-90,-90,2237,-90.032,-90.4,0,0
0,-90,-90,2244,-90.032,-90.4,0,0
0,-90,-90,2252,-90.032,-90.4,0,0
0,-90,-90,2259,-90.032,-90.4,0,0
0,-90,-90,2267,-90.032,-90.4,0,0
0,-90,-90,2274,-90.032,-90.4,0,0
0,-90,-90,2282,-90.032,-90.4,0,0
0,-90,-90,2290,-90.032,-90.4,0,0
0,-90,-90,2297,-90.032,-90.4,0,0
0,-90,-90,2305,-90.032,-90.4,0,0
0,-90,-90,2312,-90.032,-90.4,0,0
0,-90,-90,2320,-90.032,-90.4,0,0
0,-90,-90,2327,-90.032,-90.4,0,0
0,-90,-90,2337,-90.032,-90.4,0,0
0,-90,-90,2345,-90.032,-90.4,0,0
0,-90,-90,2352,-90.032,-90.4,0,0
0,-90,-90,2362,-90.032,-90.4,0,0
0,-90,-90,2369,-90.032,-90.4,0,0
0,-90,-90,2375,-90.032,-90.4,0,0
0,-90,-90,2384,-90.032,-90.4,0,0
0,-90,-90,2391,-90.032,-90.4,0,0
0,-90,-90,2399,-90.032,-90.4,0,0
0,-90,-90,2406,-90.032,-90.4,0,0
0,-90,-90,2416,-90.032,-90.4,0,0
0,-90,-90,2423,-90.032,-90.4,0,0
0,-90,-90,2430,-90.032,-90.4,0,0
0,-90,-90,2438,-90.032,-90.4,0,0
0,-90,-90,2445,-90.032,-90.4,0,0
0,-90,-90,2453,-90.032,-90.4,0,0
0,-90,-90,2460,-90.032,-90.4,0,0
0,-90,-90,2467,-90.032,-90.4,0,0
0,-90,-90,2475,-90.032,-90.4,0,0
0,-90,-90,2483,-90.032,-90.4,0,0
0,-90,-90,2492,-90.032,-90.4,0,0
0,-90,-90,2498,-90.032,-90.4,0,0
0,-90,-90,2505,-90.032,-90.4,0,0
0,-90,-90,2512,-90.032,-90.4,0,0
0,-90,-90,2521,-90.032,-90.4,0,0
0,-90,-90,2528,-90.032,-90.4,0,0
0,-90,-90,2535,-90.032,-90.4,0,0
0,-90,-90,2543,-90.032,-90.4,0,0
0,-90,-90,2551,-90.032,-90.4,0,0
0,-90,-90,2561,-90.032,-90.4,0,0
0,-90,-90,2568,-90.032,-90.4,0,0
0,-90,-90,2576,-90.032,-90.4,0,0
0,-90,-90,2583,-90.032,-90.4,0,0
0,-90,-90,2591,-90.032,-90.4,0,0
0,-90,-90,2598,-90.032,-90.4,0,0
0,-90,-90,2605,-90.032,-90.4,0,0
0,-90,-90,2612,-90.032,-90.4,0,0
0,-90,-90,2619,-90.032,-90.4,0,0
0,-90,-90,2626,-90.032,-90.4,0,0
0,-90,-90,2634,-90.032,-90.4,0,0
0,-90,-90,2641,-90.032,-90.4,0,0
0,-90,-90,2649,-90.032,-90.4,0,0
0,-90,-90,2656,-90.032,-90.4,0,0
0,-90,-90,2664,-90.032,-90.4,0,0
0,-90,-90,2671,-90.032,-90.4,0,0
0,-90,-90,2678,-90.032,-90.4,0,0
0,-90,-90,2686,-90.032,-90.4,0,0
0,-90,-90,2693,-90.032,-90.4,0,0
0,-90,-90,2701,-90.032,-90.4,0,0
0,-90,-90,2708,-90.032,-90.4,0,0
0,-90,-90,2715,-90.032,-90.4,0,0
0,-90,-90,2723,-90.032,-90.4,0,0
0,-90,-90,2731,-90.032,-90.4,0,0
0,-90,-90,2740,-90.032,-90.4,0,0
0,-90,-90,2747,-90.032,-90.4,0,0
0,-90,-90,2755,-90.032,-90.4,0,0
0,-90,-90,2762,-90.032,-90.4,0,0
0,-90,-90,2789,-90.032,-90.4,0,0
0,-90,-90,2796,-90.032,-90.4,0,0
0,-90,-90,2804,-90.032,-90.4,0,0
0,-90,-90,2811,-90.032,-90.4,0,0
0,-90,-90,2819,-90.032,-90.4,0,0
0,-90,-90,2826,-90.032,-90.4,0,0
0,-90,-90,2834,-90.032,-90.4,0,0
0,-90,-90,2841,-90.032,-90.4,0,0
0,-90,-90,2851,-90.032,-90.4,0,0
0,-90,-90,2858,-90.032,-90.4,0,0
0,-90,-90,2865,-90.032,-90.4,0,0
0,-90,-90,2876,-90.032,-90.4,0,0
0,-90,-90,2883,-90.032,-90.4,0,0
0,90,90,3390,-90.032,-90.4,0,0
0,90,90,3398,-90.032,-90.4,0,0
0,90,90,3404,-90.032,-90.4,0,0
0,90,90,3411,-90.032,-90.4,0,0
0,90,90,3418,-90.032,-90.4,0,0
0,90,90,3426,-90.032,-90.4,0,0
0,90,90,3433,-90.032,-90.4,0,0
0,90,90,3440,-90.032,-90.4,0,0
0,90,90,3447,-90.032,-90.4,0,0
0,90,90,3457,-90.032,-90.4,0,0
0,90,90,3466,-90.032,-90.4,0,0
0,90,90,3472,-90.032,-90.4,0,0
0,90,90,3482,-90.032,-90.4,0,0
0,90,90,3489,-90.032,-90.4,0,0
0,90,90,3501,-90.032,-90.4,12,0
0,90,90,3509,-90.032,-90.4,12,0
0,90,90,3517,-90.032,-90.4,12,12
0,90,90,3524,-88.708,-90.4,12,12
0,90,90,3534,-86.06,-89.6,12,12
0,90,90,3542,-84.736,-88.8,12,12
0,90,90,3548,-84.736,-88.8,12,12
0,90,90,3556,-84.736,-88,12,12
0,90,90,3564,-84.736,-86.4,12,12
0,90,90,3571,-84.736,-85.6,12,12
0,90,90,3579,-84.736,-85.6,12,12
0,90,90,3586,-84.736,-84,12,12
0,90,90,3593,-83.412,-82.4,12,12
0,90,90,3601,-83.412,-80,12,12
0,90,90,3608,-82.088,-80,12,12
0,90,90,3616,-82.088,-77.6,12,12
0,90,90,3624,-80.764,-76,12,12
0,90,90,3632,-80.764,-73.6,12,12
0,90,90,3641,-79.44,-71.200005,12,12
0,90,90,3652,-78.116,-68.8,12,12
0,90,90,3659,-78.116,-68.8,12,12
0,90,90,3666,-78.116,-67.200005,12,12
0,90,90,3674,-76.792,-64.8,12,12
0,90,90,3683,-75.468,-62.4,12,12
0,90,90,3690,-74.144,-60,12,12
0,90,90,3697,-74.144,-60,12,12
0,90,90,3704,-72.82,-57.600002,12,12
0,90,90,3712,-71.496,-55.2,12,12
0,90,90,3720,-70.172,-52.8,12,12
0,90,90,3727,-70.172,-52.8,12,12
0,90,90,3734,-67.524,-50.4,12,12
0,90,90,3742,-66.2,-48,12,12
0,90,90,3749,-64.876,-45.600002,12,12
0,90,90,3756,-64.876,-45.600002,12,12
0,90,90,3765,-63.552002,-44,12,12
0,90,90,3772,-60.904,-41.600002,12,12
0,90,90,3780,-59.58,-39.2,12,12
0,90,90,3789,-56.932,-39.2,12,12
0,90,90,3798,-56.932,-36.8,12,12
0,90,90,3809,-52.96,-34.4,12,12
0,90,90,3817,-52.96,-32,12,12
0,90,90,3824,-51.636,-29.6,12,12
0,90,90,3833,-48.988,-27.2,12,12
0,90,90,3841,-46.34,-24.800001,12,12
0,90,90,3849,-43.692,-22.4,12,12
0,90,90,3857,-43.692,-22.4,12,12
0,90,90,3865,-42.368,-20,12,12
0,90,90,3873,-39.72,-17.6,12,12
0,90,90,3881,-37.072,-15.2,12,12
0,90,90,3890,-34.424,-12.8,12,12
0,90,90,3899,-31.776001,-10.400001,12,12
0,90,90,3907,-31.776001,-10.400001,12,12
0,90,90,3915,-29.128,-8,12,12
0,90,90,3922,-26.48,-5.6,12,12
0,90,90,3929,-23.832,-3.2,12,12
0,90,90,3936,-23.832,-3.2,12,12
0,90,90,3944,-21.184,-0.8,12,12
0,90,90,3950,-18.536,0.8,12,12
0,90,90,3964,-15.8880005,3.2,12,12
0,90,90,3974,-13.24,5.6,12,12
0,90,90,3981,-10.592,8,12,12
0,90,90,3990,-6.62,10.400001,11.947601,12
0,90,90,3997,-6.62,10.400001,11.947601,12
0,90,90,4005,-3.9720001,13.6,12,12
0,90,90,4012,-1.324,16,12,12
0,90,90,4020,1.324,18.4,12,12
0,90,90,4028,3.9720001,20.800001,12,12
0,90,90,4036,3.9720001,20.800001,12,12
0,90,90,4042,0,24,12,12
0,90,90,4049,2.648,26.4,12,12
0,90,90,4056,2.648,26.4,12,12
0,90,90,4064,5.296,28.800001,12,12
0,90,90,4071,7.9440002,31.2,11.974075,12
0,90,90,4078,10.592,34.4,11.974075,12
0,90,90,4086,13.24,34.4,11.497435,12
0,90,90,4094,13.24,36.8,11.020811,12
0,90,90,4100,15.8880005,40,10.544155,12
0,90,90,4108,18.536,42.4,10.067532,12
0,90,90,4116,18.536,42.4,10.067532,12
0,90,90,4123,21.184,44.8,9.590876,12
0,90,90,4131,23.832,48,9.114235,12
0,90,90,4138,26.48,50.4,9.114235,12
0,90,90,4146,29.128,50.4,8.637603,12
0,90,90,4154,29.128,52.8,8.160963,12
0,90,90,4162,31.776001,56,7.6843147,12
0,90,90,4169,34.424,58.4,7.2076826,12
0,90,90,4177,37.072,58.4,7.2076826,12
0,90,90,4185,37.072,60.8,6.731043,12
0,90,90,4192,39.72,64,6.2543945,11.4
0,90,90,4200,41.044,66.4,8.664085,10.559999
0,90,90,4207,43.692,68.8,8.664085,10.559999
0,90,90,4215,43.692,68.8,5.5394344,9.719998
0,90,90,4222,46.34,71.200005,5.062803,8.879998
0,90,90,4229,48.988,73.6,4.586163,8.04
0,90,90,4237,50.312,73.6,4.586163,8.04
0,90,90,4244,50.312,76,6.9958377,7.2
0,90,90,4252,52.96,78.4,3.871203,6.3599997
0,90,90,4266,56.932,80.8,3.3945546,5.5199986
0,90,90,4274,56.932,83.200005,5.8042455,4.6799984
0,90,90,4282,59.58,84.8,2.6795945,4.119999
0,90,90,4289,60.904,86.4,5.0892854,3.5599995
0,90,90,4298,60.904,86.4,5.0892854,3.5599995
0,90,90,4305,63.552002,88,1.9646344,3
0,90,90,4313,64.876,88.8,4.3743253,2.7199988
0,90,90,4320,67.524,90.4,1.2496743,0
0,90,90,4328,68.848,91.200005,3.6593652,-2.7200015
0,90,90,4336,71.496,91.200005,3.6593652,-2.7200015
0,90,90,4343,71.496,92,0.53471446,-3
0,90,90,4350,72.82,92,2.944405,-3
0,90,90,4359,74.144,92,2.7060857,-3
0,90,90,4365,75.468,92,2.7060857,-3
0,90,90,4372,75.468,92,2.4677494,-3
0,90,90,4380,76.792,92,2.2294452,-3
0,90,90,4388,78.116,92,1.9911256,-3
0,90,90,4395,78.116,92,1.9911256,-3
0,90,90,4402,79.44,92,1.7527894,-3
0,90,90,4414,80.764,92,1.5144851,-3
0,90,90,4421,82.088,91.200005,1.2761655,-2.7200015
0,90,90,4429,83.412,91.200005,1.0378293,-2.7200015
0,90,90,4436,84.736,91.200005,1.0378293,-2.7200015
0,90,90,4442,84.736,91.200005,0.799525,-2.7200015
0,90,90,4450,86.06,90.4,0.5612054,0
0,90,90,4458,87.384,90.4,0.3228693,0
0,90,90,4465,87.384,90.4,0.3228693,0
0,90,90,4474,87.384,90.4,2.9708796,0
0,90,90,4482,88.708,90.4,0.084564924,0
0,90,90,4490,90.032,90.4,-2.5839996,0
0,90,90,4498,90.032,90.4,0,0
0,90,90,4506,90.032,90.4,0,0
0,90,90,4513,90.032,90.4,0,0
0,90,90,4521,91.356,90.4,-5.456086,0
0,90,90,4528,91.356,90.4,-2.7440805,0
0,90,90,4536,92.68,90.4,-2.7440805,0
0,90,90,4543,92.68,90.4,-5.630395,0
0,90,90,4552,92.68,90.4,-2.9824,0
0,90,90,4560,92.68,90.4,-2.9824,0
0,90,90,4567,92.68,90.4,-2.9824,0
0,90,90,4583,94.004,90.4,-5.8687143,0
0,90,90,4595,94.004,90.4,-3.2207196,0
0,90,90,4608,94.004,90.4,-3.2207196,0
0,90,90,4616,94.004,90.4,-3.2207196,0
