TestN,panSetAngles,tiltSetAngles,currentTimeMS,panAngle,tiltAngle,panVoltage,tiltVoltage
1,0,0,4817,0,0,0,0
1,0,0,4825,0,0,0,0
1,0,0,4833,0,0,0,0
1,0,0,4840,0,0,0,0
1,0,0,4848,0,0,0,0
1,0,0,4855,0,0,0,0
1,0,0,4864,0,0,0,0
1,0,0,4872,0,0,0,0
1,0,0,4879,0,0,0,0
1,0,0,4889,0,0,0,0
1,0,0,4896,0,0,0,0
1,0,0,4903,0,0,0,0
1,0,0,4910,0,0,0,0
1,0,0,4916,0,0,0,0
1,0,0,4923,0,0,0,0
1,0,0,4931,0,0,0,0
1,0,0,4938,0,0,0,0
1,0,0,4946,0,0,0,0
1,0,0,4954,0,0,0,0
1,0,0,4965,0,0,0,0
1,0,0,4973,0,0,0,0
1,0,0,4982,0,0,0,0
1,0,0,4992,0,0,0,0
1,0,0,4999,0,0,0,0
1,0,0,5006,0,0,0,0
1,0,0,5013,0,0,0,0
1,0,0,5020,0,0,0,0
1,0,0,5027,0,0,0,0
1,0,0,5034,0,0,0,0
1,0,0,5041,0,0,0,0
1,0,0,5048,0,0,0,0
1,0,0,5056,0,0,0,0
1,0,0,5064,0,0,0,0
1,0,0,5071,0,0,0,0
1,0,0,5079,0,0,0,0
1,0,0,5086,0,0,0,0
1,0,0,5094,0,0,0,0
1,0,0,5101,0,0,0,0
1,0,0,5108,0,0,0,0
1,0,0,5115,0,0,0,0
1,0,0,5122,0,0,0,0
1,0,0,5129,0,0,0,0
1,0,0,5138,0,0,0,0
1,0,0,5144,0,0,0,0
1,0,0,5151,0,0,0,0
1,0,0,5159,0,0,0,0
1,0,0,5166,0,0,0,0
1,90,90,5676,0,0,0,0
1,90,90,5683,0,0,0,0
1,90,90,5689,0,0,0,0
1,90,90,5695,0,0,0,0
1,90,90,5702,0,0,0,0
1,90,90,5708,0,0,0,0
1,90,90,5715,0,0,0,0
1,90,90,5722,0,0,0,0
1,90,90,5729,0,0,0,0
1,90,90,5738,0,0,0,0
1,90,90,5746,0,0,0,0
1,90,90,5753,0,0,0,0
1,90,90,5760,0,0,0,0
1,90,90,5768,0,0,0,0
1,90,90,5776,0,0,0,0
1,90,90,5784,0,0,0,0
1,90,90,5792,0,0,0,0
1,90,90,5800,0,0,0,0
1,90,90,5808,0,0,12,0
1,90,90,5817,0,0,12,0
1,90,90,5826,0,0,12,12
1,90,90,5834,0,0,12,12
1,90,90,5842,0,0.8,12,12
1,90,90,5851,0,2.4,12,12
1,90,90,5859,0,3.2,12,12
1,90,90,5868,0,4,12,12
1,90,90,5876,0,5.6,12,12
1,90,90,5884,0,5.6,12,12
1,90,90,5892,0,7.2000003,12,12
1,90,90,5901,0,9.6,12,12
1,90,90,5908,1.324,11.2,12,12
1,90,90,5916,1.324,13.6,12,12
1,90,90,5923,1.324,13.6,12,12
1,90,90,5930,2.648,16,12,12
1,90,90,5938,3.9720001,17.6,12,12
1,90,90,5946,5.296,20,12,12
1,90,90,5953,6.62,20,12,12
1,90,90,5961,6.62,22.4,12,12
1,90,90,5967,7.9440002,25.6,12,12
1,90,90,5975,7.9440002,28,12,12
1,90,90,5981,7.9440002,28,12,12
1,90,90,5990,9.268,30.4,12,12
1,90,90,5998,11.916,32.8,12,12
1,90,90,6005,13.24,35.2,12,12
1,90,90,6013,14.564,37.600002,12,12
1,90,90,6021,14.564,37.600002,12,12
1,90,90,6029,15.8880005,40,12,12
1,90,90,6036,17.212,42.4,12,12
1,90,90,6043,17.212,42.4,12,12
1,90,90,6051,18.536,44.8,12,12
1,90,90,6058,21.184,47.2,12,12
1,90,90,6065,22.508,49.600002,12,12
1,90,90,6073,23.832,49.600002,12,12
1,90,90,6080,23.832,52.8,12,12
1,90,90,6087,26.48,55.2,12,12
1,90,90,6094,27.804,57.600002,12,12
1,90,90,6102,27.804,57.600002,12,12
1,90,90,6110,30.452,60,11.628562,12
1,90,90,6118,31.776001,62.4,12,11.959999
1,90,90,6125,34.424,64.8,10.754722,11.959999
1,90,90,6133,34.424,64.8,10.754722,11.119999
1,90,90,6140,35.748,67.200005,12,10.279998
1,90,90,6147,37.072,69.6,12,9.440001
1,90,90,6154,39.72,72,9.589596,9.440001
1,90,90,6162,39.72,72,9.589596,8.599999
1,90,90,6169,42.368,74.4,9.007042,7.7599993
1,90,90,6176,43.692,76.8,10.701757,6.919999
1,90,90,6185,45.016,78.4,10.410484,6.919999
1,90,90,6192,47.664,78.4,10.410484,6.3599997
1,90,90,6200,47.664,80.8,7.841916,5.5199986
1,90,90,6208,50.312,82.4,7.2593613,4.959999
1,90,90,6216,51.636,84,8.954078,4.3999996
1,90,90,6224,54.284,84,8.954078,4.3999996
1,90,90,6231,54.284,85.6,6.385522,3.8400006
1,90,90,6240,55.608,86.4,8.080237,3.5599995
1,90,90,6249,58.256,87.200005,5.5116816,-12
1,90,90,6261,59.58,88.8,7.2063975,-12
