Axis,Voltage,Angle,Time
T-7,32669,1002,
T-7,32669,1004,
T-7,32668,1006,
T-7,32668,1008,
T-7,32668,1010,
T-7,32668,1012,
T-7,32668,1014,
T-7,32667,1016,
T-7,32667,1018,
T-7,32667,1020,
T-7,32667,1022,
T-7,32667,1024,
T-7,32666,1026,
T-7,32666,1028,
T-7,32666,1030,
T-7,32666,1032,
T-7,32665,1034,
T-7,32665,1036,
T-7,32665,1038,
T-7,32665,1040,
T-7,32665,1042,
T-7,32664,1044,
T-7,32664,1046,
T-7,32664,1048,
T-7,32664,1050,
T-7,32664,1052,
T-7,32663,1054,
T-7,32663,1056,
T-7,32663,1058,
T-7,32663,1060,
T-7,32662,1062,
T-7,32662,1064,
T-7,32662,1066,
T-7,32662,1068,
T-7,32662,1070,
T-7,32661,1072,
T-7,32661,1074,
T-7,32661,1076,
T-7,32661,1078,
T-7,32660,1080,
T-7,32660,1082,
T-7,32660,1084,
T-7,32660,1086,
T-7,32660,1088,
T-7,32659,1090,
T-7,32659,1092,
T-7,32659,1094,
T-7,32659,1096,
T-7,32659,1098,
T-7,32658,1100,
T-7,32658,1102,
T-7,32658,1104,
T-7,32658,1106,
T-7,32657,1108,
T-7,32657,1110,
T-7,32657,1112,
T-7,32657,1114,
T-7,32657,1116,
T-7,32656,1118,
T-7,32656,1120,
T-7,32656,1122,
T-7,32656,1124,
T-7,32656,1126,
T-7,32655,1128,
T-7,32655,1130,
T-7,32655,1132,
T-7,32655,1134,
T-7,32654,1136,
T-7,32654,1138,
T-7,32654,1140,
T-7,32654,1142,
T-7,32654,1144,
T-7,32653,1146,
T-7,32653,1148,
T-7,32653,1150,
T-7,32653,1152,
T-7,32653,1154,
T-7,32652,1156,
T-7,32652,1158,
T-7,32652,1160,
T-7,32652,1162,
T-7,32651,1164,
T-7,32651,1166,
T-7,32651,1168,
T-7,32651,1170,
T-7,32651,1172,
T-7,32650,1174,
T-7,32650,1176,
T-7,32650,1178,
T-7,32650,1180,
T-7,32650,1182,
T-7,32649,1184,
T-7,32649,1186,
T-7,32649,1188,
T-7,32649,1190,
T-7,32648,1192,
T-7,32648,1194,
T-7,32648,1196,
T-7,32648,1198,
T-7,32648,1200,
T-7,32647,1202,
T-7,32647,1204,
T-7,32647,1206,
T-7,32647,1208,
T-7,32647,1210,
T-7,32646,1212,
T-7,32646,1214,
T-7,32646,1216,
T-7,32646,1218,
T-7,32645,1220,
T-7,32645,1222,
T-7,32645,1224,
T-7,32645,1226,
T-7,32645,1228,
T-7,32644,1230,
T-7,32644,1232,
T-7,32644,1234,
T-7,32644,1236,
T-7,32644,1238,
T-7,32643,1240,
T-7,32643,1242,
T-7,32643,1244,
T-7,32643,1246,
T-7,32642,1248,
T-7,32642,1250,
T-7,32642,1252,
T-7,32642,1254,
T-7,32642,1256,
T-7,32641,1258,
T-7,32641,1260,
T-7,32641,1262,
T-7,32641,1264,
T-7,32641,1266,
T-7,32640,1268,
T-7,32640,1270,
T-7,32640,1272,
T-7,32640,1274,
T-7,32640,1276,
T-7,32639,1278,
T-7,32639,1280,
T-7,32639,1282,
T-7,32639,1284,
T-7,32638,1286,
T-7,32638,1288,
T-7,32638,1290,
T-7,32638,1292,
T-7,32638,1294,
T-7,32637,1296,
T-7,32637,1298,
T-7,32637,1300,
T-7,32637,1302,
T-7,32637,1304,
T-7,32636,1306,
T-7,32636,1308,
T-7,32636,1310,
T-7,32636,1312,
T-7,32636,1314,
T-7,32635,1316,
T-7,32635,1318,
T-7,32635,1320,
T-7,32635,1322,
T-7,32635,1324,
T-7,32634,1326,
T-7,32634,1328,
T-7,32634,1330,
T-7,32634,1332,
T-7,32633,1334,
T-7,32633,1336,
T-7,32633,1338,
T-7,32633,1340,
T-7,32633,1342,
T-7,32632,1344,
T-7,32632,1346,
T-7,32632,1348,
T-7,32632,1350,
T-7,32632,1352,
T-7,32631,1354,
T-7,32631,1356,
T-7,32631,1358,
T-7,32631,1360,
T-7,32631,1362,
T-7,32630,1364,
T-7,32630,1366,
T-7,32630,1368,
T-7,32630,1370,
T-7,32630,1372,
T-7,32629,1374,
T-7,32629,1376,
T-7,32629,1378,
T-7,32629,1380,
T-7,32629,1382,
T-7,32628,1384,
T-7,32628,1386,
T-7,32628,1388,
T-7,32628,1390,
T-7,32627,1392,
T-7,32627,1394,
T-7,32627,1396,
T-7,32627,1398,
T-7,32627,1400,
T-7,32626,1402,
T-7,32626,1404,
T-7,32626,1406,
T-7,32626,1408,
T-7,32626,1410,
T-7,32625,1412,
T-7,32625,1414,
T-7,32625,1416,
T-7,32625,1418,
T-7,32625,1420,
T-7,32624,1422,
T-7,32624,1424,
T-7,32624,1426,
T-7,32624,1428,
T-7,32624,1430,
T-7,32623,1432,
T-7,32623,1434,
T-7,32623,1436,
T-7,32623,1438,
T-7,32623,1440,
T-7,32622,1442,
T-7,32622,1444,
T-7,32622,1446,
T-7,32622,1448,
T-7,32622,1450,
T-7,32621,1452,
T-7,32621,1454,
T-7,32621,1456,
T-7,32621,1458,
T-7,32621,1460,
T-7,32620,1462,
T-7,32620,1464,
T-7,32620,1466,
T-7,32620,1468,
T-7,32620,1470,
T-7,32619,1472,
T-7,32619,1474,
T-7,32619,1476,
T-7,32619,1478,
T-7,32619,1480,
T-7,32618,1482,
T-7,32618,1484,
T-7,32618,1486,
T-7,32618,1488,
T-7,32618,1490,
T-7,32617,1492,
T-7,32617,1494,
T-7,32617,1496,
T-7,32617,1498,
T-7,32617,1500,
T-7,32616,1502,
T-7,32616,1504,
T-7,32616,1506,
T-7,32616,1508,
T-7,32616,1510,
T-7,32615,1512,
T-7,32615,1514,
T-7,32615,1516,
T-7,32615,1518,
T-7,32615,1520,
T-7,32614,1522,
T-7,32614,1524,
T-7,32614,1526,
T-7,32614,1528,
T-7,32614,1530,
T-7,32613,1532,
T-7,32613,1534,
T-7,32613,1536,
T-7,32613,1538,
T-7,32613,1540,
T-7,32612,1542,
T-7,32612,1544,
T-7,32612,1546,
T-7,32612,1548,
T-7,32612,1550,
T-7,32611,1552,
T-7,32611,1554,
T-7,32611,1556,
T-7,32611,1558,
T-7,32611,1560,
T-7,32610,1562,
T-7,32610,1564,
T-7,32610,1566,
T-7,32610,1568,
T-7,32610,1570,
T-7,32609,1572,
T-7,32609,1574,
T-7,32609,1576,
T-7,32609,1578,
T-7,32609,1580,
T-7,32608,1582,
T-7,32608,1584,
T-7,32608,1586,
T-7,32608,1588,
T-7,32608,1590,
T-7,32607,1592,
T-7,32607,1594,
T-7,32607,1596,
T-7,32607,1598,
T-7,32607,1600,
T-7,32606,1602,
T-7,32606,1604,
T-7,32606,1606,
T-7,32606,1608,
T-7,32606,1610,
T-7,32605,1612,
T-7,32605,1614,
T-7,32605,1616,
T-7,32605,1618,
T-7,32605,1620,
T-7,32604,1622,
T-7,32604,1624,
T-7,32604,1626,
T-7,32604,1628,
T-7,32604,1630,
T-7,32603,1632,
T-7,32603,1634,
T-7,32603,1636,
T-7,32603,1638,
T-7,32603,1640,
T-7,32602,1642,
T-7,32602,1644,
T-7,32602,1646,
T-7,32602,1648,
T-7,32602,1650,
T-7,32601,1652,
T-7,32601,1654,
T-7,32601,1656,
T-7,32601,1658,
T-7,32601,1660,
T-7,32600,1662,
T-7,32600,1664,
T-7,32600,1666,
T-7,32600,1668,
T-7,32600,1670,
T-7,32599,1672,
T-7,32599,1674,
T-7,32599,1676,
T-7,32599,1678,
T-7,32599,1680,
T-7,32598,1682,
T-7,32598,1684,
T-7,32598,1686,
T-7,32598,1688,
T-7,32598,1690,
T-7,32598,1692,
T-7,32597,1694,
T-7,32597,1696,
T-7,32597,1698,
T-7,32597,1700,
T-7,32597,1702,
T-7,32596,1704,
T-7,32596,1706,
T-7,32596,1708,
T-7,32596,1710,
T-7,32596,1712,
T-7,32595,1714,
T-7,32595,1716,
T-7,32595,1718,
T-7,32595,1720,
T-7,32595,1722,
T-7,32594,1724,
T-7,32594,1726,
T-7,32594,1728,
T-7,32594,1730,
T-7,32594,1732,
T-7,32593,1734,
T-7,32593,1736,
T-7,32593,1738,
T-7,32593,1740,
T-7,32593,1742,
T-7,32592,1744,
T-7,32592,1746,
T-7,32592,1748,
T-7,32592,1750,
T-7,32592,1752,
T-7,32591,1754,
T-7,32591,1756,
T-7,32591,1758,
T-7,32591,1760,
T-7,32591,1762,
T-7,32590,1764,
T-7,32590,1766,
T-7,32590,1768,
T-7,32590,1770,
T-7,32590,1772,
T-7,32589,1774,
T-7,32589,1776,
T-7,32589,1778,
T-7,32589,1780,
T-7,32589,1782,
T-7,32588,1784,
T-7,32588,1786,
T-7,32588,1788,
T-7,32588,1790,
T-7,32588,1792,
T-7,32587,1794,
T-7,32587,1796,
T-7,32587,1798,
T-7,32587,1800,
T-7,32587,1802,
T-7,32586,1804,
T-7,32586,1806,
T-7,32586,1808,
T-7,32586,1810,
T-7,32586,1812,
T-7,32586,1814,
T-7,32585,1816,
T-7,32585,1818,
T-7,32585,1820,
T-7,32585,1822,
T-7,32585,1824,
T-7,32584,1826,
T-7,32584,1828,
T-7,32584,1830,
T-7,32584,1832,
T-7,32584,1834,
T-7,32583,1836,
T-7,32583,1838,
T-7,32583,1840,
T-7,32583,1842,
T-7,32583,1844,
T-7,32582,1846,
T-7,32582,1848,
T-7,32582,1850,
T-7,32582,1852,
T-7,32582,1854,
T-7,32581,1856,
T-7,32581,1858,
T-7,32581,1860,
T-7,32581,1862,
T-7,32581,1864,
T-7,32580,1866,
T-7,32580,1868,
T-7,32580,1870,
T-7,32580,1872,
T-7,32580,1874,
T-7,32579,1876,
T-7,32579,1878,
T-7,32579,1880,
T-7,32579,1882,
T-7,32579,1884,
T-7,32578,1886,
T-7,32578,1888,
T-7,32578,1890,
T-7,32578,1892,
T-7,32578,1894,
T-7,32577,1896,
T-7,32577,1898,
T-7,32577,1900,
T-7,32577,1902,
T-7,32577,1904,
T-7,32576,1906,
T-7,32576,1908,
T-7,32576,1910,
T-7,32576,1912,
T-7,32576,1914,
T-7,32575,1916,
T-7,32575,1918,
T-7,32575,1920,
T-7,32575,1922,
T-7,32575,1924,
T-7,32574,1926,
T-7,32574,1928,
T-7,32574,1930,
T-7,32574,1932,
T-7,32574,1934,
T-7,32573,1936,
T-7,32573,1938,
T-7,32573,1940,
T-7,32573,1942,
T-7,32573,1944,
T-7,32572,1946,
T-7,32572,1948,
T-7,32572,1950,
T-7,32572,1952,
T-7,32572,1954,
T-7,32571,1956,
T-7,32571,1958,
T-7,32571,1960,
T-7,32571,1962,
T-7,32571,1964,
T-7,32570,1966,
T-7,32570,1968,
T-7,32570,1970,
T-7,32570,1972,
T-7,32570,1974,
T-7,32569,1976,
T-7,32569,1978,
T-7,32569,1980,
T-7,32569,1982,
T-7,32569,1984,
