Axis Count Time
T 34516 05439
T 34517 05443
T 34518 05446
T 34519 05449
T 34520 05452
T 34521 05455
T 34522 05458
T 34523 05461
T 34524 05464
T 34525 05467
T 34526 05470
T 34527 05474
T 34528 05477
T 34529 05480
T 34530 05483
T 34531 05486
T 34532 05489
T 34533 05492
T 34534 05495
T 34535 05498
T 34536 05501
T 34537 05504
T 34538 05507
T 34539 05511
T 34540 05514
T 34541 05517
T 34542 05520
T 34543 05523
T 34544 05526
T 34545 05529
T 34546 05532
T 34547 05535
T 34548 05538
T 34549 05541
T 34550 05544
T 34551 05547
T 34552 05550
T 34553 05553
T 34554 05556
T 34555 05559
T 34556 05563
T 34557 05566
T 34558 05569
T 34559 05572
T 34560 05575
T 34561 05578
T 34562 05581
T 34563 05584
T 34564 05587
T 34565 05590
T 34566 05593
T 34567 05596
T 34568 05599
T 34569 05602
T 34570 05605
T 34571 05608
T 34572 05611
T 34573 05614
T 34574 05618
T 34575 05621
T 34576 05624
T 34577 05627
T 34578 05630
T 34579 05633
T 34580 05636
T 34581 05639
T 34582 05642
T 34583 05645
T 34584 05648
T 34585 05651
T 34586 05654
T 34587 05657
T 34588 05660
T 34589 05663
T 34590 05666
T 34591 05669
T 34592 05672
T 34593 05675
T 34594 05678
T 34595 05681
T 34596 05684
T 34597 05687
T 34598 05690
T 34599 05693
T 34600 05696
T 34601 05699
T 34602 05702
T 34603 05705
T 34604 05708
T 34605 05711
T 34606 05714
T 34607 05717
T 34608 05720
T 34609 05723
T 34610 05726
T 34611 05729
T 34612 05732
T 34613 05735
T 34614 05738
T 34615 05741
T 34616 05744
T 34617 05747
T 34618 05750
T 34619 05753
T 34620 05756
T 34621 05759
T 34622 05762
T 34623 05765
T 34624 05768
T 34625 05771
T 34626 05774
T 34627 05777
T 34628 05780
T 34629 05783
T 34630 05786
T 34631 05789
T 34632 05792
T 34633 05795
T 34634 05798
T 34635 05801
T 34636 05804
T 34637 05808
T 34638 05811
T 34639 05814
T 34640 05817
T 34641 05820
T 34642 05823
T 34643 05826
T 34644 05829
T 34645 05832
T 34646 05835
T 34647 05838
T 34648 05841
T 34649 05844
T 34650 05847
T 34651 05850
T 34652 05853
T 34653 05856
T 34654 05859
T 34655 05862
T 34656 05865
T 34657 05868
T 34658 05871
T 34659 05874
T 34660 05877
T 34661 05880
T 34662 05883
T 34663 05886
T 34664 05889
T 34665 05892
T 34666 05895
T 34667 05898
T 34668 05901
T 34669 05904
T 34670 05907
T 34671 05910
T 34672 05913
T 34673 05917
T 34674 05920
T 34675 05923
T 34676 05926
T 34677 05929
T 34678 05932
T 34679 05935
T 34680 05938
T 34681 05941
T 34682 05944
T 34683 05947
T 34684 05950
T 34685 05953
T 34686 05956
T 34687 05959
T 34688 05962
T 34689 05965
T 34690 05968
T 34691 05971
T 34692 05974
T 34693 05977
T 34694 05980
T 34695 05983
T 34696 05986
T 34697 05989
T 34698 05992
T 34699 05995
T 34700 05998
T 34701 06001
T 34702 06004
T 34703 06007
T 34704 06010
T 34705 06013
T 34706 06017
T 34707 06020
T 34708 06023
T 34709 06026
T 34710 06029
T 34711 06032
T 34712 06035
T 34713 06038
T 34714 06041
T 34715 06044
T 34716 06047
T 34717 06050
T 34718 06053
T 34719 06056
T 34720 06059
T 34721 06063
T 34722 06066
T 34723 06069
T 34724 06072
T 34725 06075
T 34726 06078
T 34727 06081
T 34728 06084
T 34729 06087
T 34730 06090
T 34731 06093
T 34732 06097
T 34733 06100
T 34734 06103
T 34735 06106
T 34736 06109
T 34737 06112
T 34738 06115
T 34739 06118
T 34740 06121
T 34741 06124
T 34742 06128
T 34743 06131
T 34744 06134
T 34745 06137
T 34746 06140
T 34747 06143
T 34748 06146
T 34749 06149
T 34750 06152
T 34751 06155
T 34752 06159
T 34753 06162
T 34754 06165
T 34755 06168
T 34756 06171
T 34757 06174
T 34758 06177
T 34759 06180
T 34760 06183
T 34761 06186
T 34762 06190
T 34763 06193
T 34764 06196
T 34765 06199
T 34766 06202
T 34767 06205
T 34768 06208
T 34769 06211
T 34770 06214
T 34771 06217
T 34772 06220
T 34773 06223
T 34774 06226
T 34775 06230
T 34776 06233
T 34777 06236
T 34778 06239
T 34779 06242
T 34780 06245
T 34781 06248
T 34782 06251
T 34783 06254
T 34784 06257
T 34785 06260
T 34786 06264
T 34787 06267
T 34788 06270
T 34789 06273
T 34790 06276
T 34791 06279
T 34792 06282
T 34793 06285
T 34794 06288
T 34795 06291
T 34796 06294
T 34797 06297
T 34798 06300
T 34799 06304
T 34800 06307
T 34801 06310
T 34802 06313
T 34803 06316
T 34804 06319
T 34805 06322
T 34806 06325
T 34807 06328
T 34808 06331
T 34809 06335
T 34810 06338
T 34811 06341
T 34812 06344
T 34813 06347
T 34814 06350
T 34815 06353
T 34816 06356
T 34817 06360
T 34818 06363
T 34819 06366
T 34820 06369
T 34821 06372
T 34822 06375
T 34823 06378
T 34824 06381
T 34825 06385
T 34826 06388
T 34827 06391
T 34828 06394
T 34829 06397
T 34830 06400
T 34831 06403
T 34832 06407
T 34833 06410
T 34834 06413
T 34835 06416
T 34836 06419
T 34837 06422
T 34838 06425
T 34839 06429
T 34840 06432
T 34841 06435
T 34842 06438
T 34843 06441
T 34844 06444
T 34845 06447
T 34846 06450
T 34847 06454
T 34848 06457
T 34849 06460
T 34850 06463
T 34851 06466
T 34852 06469
T 34853 06473
T 34854 06476
T 34855 06479
T 34856 06482
T 34857 06485
T 34858 06488
T 34859 06491
T 34860 06495
T 34861 06498
T 34862 06501
T 34863 06504
T 34864 06507
T 34865 06510
T 34866 06513
T 34867 06516
T 34868 06520
T 34869 06523
T 34870 06526
T 34871 06529
T 34872 06532
T 34873 06535
T 34874 06538
T 34875 06542
T 34876 06545
T 34877 06548
T 34878 06551
T 34879 06554
T 34880 06557
T 34881 06560
T 34882 06563
T 34883 06567
T 34884 06570
T 34885 06573
T 34886 06576
T 34887 06579
T 34888 06582
T 34889 06585
T 34890 06588
T 34891 06592
T 34892 06595
T 34893 06598
T 34894 06601
T 34895 06604
T 34896 06607
T 34897 06610
T 34898 06614
T 34899 06617
T 34900 06620
T 34901 06623
T 34902 06626
T 34903 06629
T 34904 06633
T 34905 06636
T 34906 06639
T 34907 06642
T 34908 06645
T 34909 06648
T 34910 06651
T 34911 06655
T 34912 06658
T 34913 06661
T 34914 06664
T 34915 06667
T 34916 06670
T 34917 06674
T 34918 06677
T 34919 06680
T 34920 06683
T 34921 06686
T 34922 06689
T 34923 06693
T 34924 06696
T 34925 06699
T 34926 06702
T 34927 06705
T 34928 06708
T 34929 06711
T 34930 06715
T 34931 06718
T 34932 06721
T 34933 06724
T 34934 06727
T 34935 06730
T 34936 06733
T 34937 06737
T 34938 06740
T 34939 06743
T 34940 06746
T 34941 06749
T 34942 06752
T 34943 06756
T 34944 06759
T 34945 06762
T 34946 06765
T 34947 06768
T 34948 06771
T 34949 06774
T 34950 06777
T 34951 06781
T 34952 06784
T 34953 06787
T 34954 06790
T 34955 06793
T 34956 06796
T 34957 06799
T 34958 06802
T 34959 06805
T 34960 06809
T 34961 06812
T 34962 06815
T 34963 06818
T 34964 06821
T 34965 06824
T 34966 06827
T 34967 06830
T 34968 06833
T 34969 06836
T 34970 06839
T 34971 06843
T 34972 06846
T 34973 06849
T 34974 06852
T 34975 06855
T 34976 06858
T 34977 06861
T 34978 06864
T 34979 06867
T 34980 06870
T 34981 06874
T 34982 06877
T 34983 06880
T 34984 06883
T 34985 06886
T 34986 06889
T 34987 06892
T 34988 06895
T 34989 06898
T 34990 06901
T 34991 06904
T 34992 06907
T 34993 06910
T 34994 06913
T 34995 06917
T 34996 06920
T 34997 06923
T 34998 06926
T 34999 06929
T 35000 06932
T 35001 06935
T 35002 06938
T 35003 06941
T 35004 06944
T 35005 06947
T 35006 06950
T 35007 06953
T 35008 06956
T 35009 06959
T 35010 06962
T 35011 06966
T 35012 06969
T 35013 06972
T 35014 06975
T 35015 06978
T 35016 06981
T 35017 06984
T 35018 06987
T 35019 06990
T 35020 06993
T 35021 06996
T 35022 06999
T 35023 07002
T 35024 07005
T 35025 07008
T 35026 07011
T 35027 07014
T 35028 07017
T 35029 07020
T 35030 07023
T 35031 07026
T 35032 07030
T 35033 07033
T 35034 07036
T 35035 07039
T 35036 07042
T 35037 07045
T 35038 07048
T 35039 07051
T 35040 07054
T 35041 07057
T 35042 07060
T 35043 07063
T 35044 07066
T 35045 07069
T 35046 07072
T 35047 07075
T 35048 07078
T 35049 07081
T 35050 07084
T 35051 07087
T 35052 07090
T 35053 07093
T 35054 07096
T 35055 07099
T 35056 07102
T 35057 07105
T 35058 07108
T 35059 07111
T 35060 07114
T 35061 07117
T 35062 07120
T 35063 07123
T 35064 07126
T 35065 07129
T 35066 07132
T 35067 07135
T 35068 07138
T 35069 07141
T 35070 07144
T 35071 07147
T 35072 07150
T 35073 07153
T 35074 07156
T 35075 07159
T 35076 07162
T 35077 07165
T 35078 07168
T 35079 07171
T 35080 07174
T 35081 07177
T 35082 07180
T 35083 07183
T 35084 07186
T 35085 07189
T 35086 07192
T 35087 07195
T 35088 07199
T 35089 07202
T 35090 07205
T 35091 07208
T 35092 07211
T 35093 07214
T 35094 07217
T 35095 07220
T 35096 07223
T 35097 07226
T 35098 07229
T 35099 07232
T 35100 07235
T 35101 07238
T 35102 07241
T 35103 07244
T 35104 07247
T 35105 07250
T 35106 07253
T 35107 07256
T 35108 07259
T 35109 07262
T 35110 07265
T 35111 07268
T 35112 07271
T 35113 07274
T 35114 07277
T 35115 07280
T 35116 07283
T 35117 07286
T 35118 07289
T 35119 07293
T 35120 07296
T 35121 07299
T 35122 07302
T 35123 07305
T 35124 07308
T 35125 07311
T 35126 07314
T 35127 07317
T 35128 07320
T 35129 07323
T 35130 07326
T 35131 07329
T 35132 07332
T 35133 07335
T 35134 07338
T 35135 07341
T 35136 07344
T 35137 07347
T 35138 07350
T 35139 07353
T 35140 07356
T 35141 07359
T 35142 07362
T 35143 07365
T 35144 07368
T 35145 07371
T 35146 07374
T 35147 07377
T 35148 07380
T 35149 07383
T 35150 07386
T 35151 07390
T 35152 07393
T 35153 07396
T 35154 07399
T 35155 07402
T 35156 07405
T 35157 07408
T 35158 07411
T 35159 07414
T 35160 07417
T 35161 07420
T 35162 07423
T 35163 07426
T 35164 07429
T 35165 07432
T 35166 07435
T 35167 07438
T 35168 07442
T 35169 07445
T 35170 07448
T 35171 07451
T 35172 07454
T 35173 07457
T 35174 07460
T 35175 07463
T 35176 07466
T 35177 07469
T 35178 07472
T 35179 07475
T 35180 07479
T 35181 07482
T 35182 07485
T 35183 07488
T 35184 07491
T 35185 07494
T 35186 07497
T 35187 07500
T 35188 07503
T 35189 07506
T 35190 07510
T 35191 07513
T 35192 07516
T 35193 07519
T 35194 07522
T 35195 07525
T 35196 07528
T 35197 07531
T 35198 07534
T 35199 07538
T 35200 07541
T 35201 07544
T 35202 07547
T 35203 07550
T 35204 07553
T 35205 07556
T 35206 07559
T 35207 07562
T 35208 07566
T 35209 07569
T 35210 07572
T 35211 07575
T 35212 07578
T 35213 07581
T 35214 07584
T 35215 07587
T 35216 07590
T 35217 07593
T 35218 07596
T 35219 07599
T 35220 07602
T 35221 07606
T 35222 07609
T 35223 07612
T 35224 07615
T 35225 07618
T 35226 07621
T 35227 07624
T 35228 07627
T 35229 07630
T 35230 07633
T 35231 07636
T 35232 07640
T 35233 07643
T 35234 07646
T 35235 07649
T 35236 07652
T 35237 07655
T 35238 07658
T 35239 07661
T 35240 07664
T 35241 07667
T 35242 07670
T 35243 07673
T 35244 07677
T 35245 07680
T 35246 07683
T 35247 07686
T 35248 07689
T 35249 07692
T 35250 07695
T 35251 07698
T 35252 07701
T 35253 07704
T 35254 07707
T 35255 07711
T 35256 07714
T 35257 07717
T 35258 07720
T 35259 07723
T 35260 07726
T 35261 07729
T 35262 07732
T 35263 07735
T 35264 07738
T 35265 07742
T 35266 07745
T 35267 07748
T 35268 07751
T 35269 07754
T 35270 07757
T 35271 07760
T 35272 07763
T 35273 07767
T 35274 07770
T 35275 07773
T 35276 07776
T 35277 07779
T 35278 07782
T 35279 07785
T 35280 07789
T 35281 07792
T 35282 07795
T 35283 07798
T 35284 07801
T 35285 07804
T 35286 07807
T 35287 07811
T 35288 07814
T 35289 07817
T 35290 07820
T 35291 07823
T 35292 07826
T 35293 07829
T 35294 07833
T 35295 07836
T 35296 07839
T 35297 07842
T 35298 07845
T 35299 07848
T 35300 07851
T 35301 07855
T 35302 07858
T 35303 07861
T 35304 07864
T 35305 07867
T 35306 07870
T 35307 07873
T 35308 07877
T 35309 07880
T 35310 07883
T 35311 07886
T 35312 07889
T 35313 07892
T 35314 07895
T 35315 07898
T 35316 07902
T 35317 07905
T 35318 07908
T 35319 07911
T 35320 07914
T 35321 07917
T 35322 07920
T 35323 07924
T 35324 07927
T 35325 07930
T 35326 07933
T 35327 07936
T 35328 07939
T 35329 07942
T 35330 07945
T 35331 07949
T 35332 07952
T 35333 07955
T 35334 07958
T 35335 07961
T 35336 07964
T 35337 07967
T 35338 07970
T 35339 07973
T 35340 07977
T 35341 07980
T 35342 07983
T 35343 07986
T 35344 07989
T 35345 07992
T 35346 07996
T 35347 07999
T 35348 08002
T 35349 08005
T 35350 08008
T 35351 08011
T 35352 08014
T 35353 08017
T 35354 08021
T 35355 08024
T 35356 08027
T 35357 08030
T 35358 08033
T 35359 08036
T 35360 08039
T 35361 08043
T 35362 08046
T 35363 08049
T 35364 08052
T 35365 08055
T 35366 08058
T 35367 08062
T 35368 08065
T 35369 08068
T 35370 08071
T 35371 08074
T 35372 08077
T 35373 08081
T 35374 08084
T 35375 08087
T 35376 08090
T 35377 08093
T 35378 08096
T 35379 08099
T 35380 08103
T 35381 08106
T 35382 08109
T 35383 08112
T 35384 08115
T 35385 08118
T 35386 08121
T 35387 08125
T 35388 08128
T 35389 08131
T 35390 08134
T 35391 08137
T 35392 08140
T 35393 08143
T 35394 08147
T 35395 08150
T 35396 08153
T 35397 08156
T 35398 08159
T 35399 08162
T 35400 08165
T 35401 08168
T 35402 08172
T 35403 08175
T 35404 08178
T 35405 08181
T 35406 08184
T 35407 08187
T 35408 08190
T 35409 08193
T 35410 08196
T 35411 08200
T 35412 08203
T 35413 08206
T 35414 08209
T 35415 08212
T 35416 08215
T 35417 08218
T 35418 08221
T 35419 08224
T 35420 08227
T 35421 08230
T 35422 08233
T 35423 08237
T 35424 08240
T 35425 08243
T 35426 08246
T 35427 08249
T 35428 08252
T 35429 08255
T 35430 08258
T 35431 08261
T 35432 08264
T 35433 08267
T 35434 08271
T 35435 08274
T 35436 08277
T 35437 08280
T 35438 08283
T 35439 08286
T 35440 08289
T 35441 08292
T 35442 08295
T 35443 08298
T 35444 08301
T 35445 08304
T 35446 08307
T 35447 08310
T 35448 08313
T 35449 08316
T 35450 08319
T 35451 08322
T 35452 08326
T 35453 08329
T 35454 08332
T 35455 08335
T 35456 08338
T 35457 08341
T 35458 08344
T 35459 08347
T 35460 08350
T 35461 08353
T 35462 08356
T 35463 08359
T 35464 08362
T 35465 08365
T 35466 08368
T 35467 08371
T 35468 08375
T 35469 08378
T 35470 08381
T 35471 08384
T 35472 08387
T 35473 08390
T 35474 08393
T 35475 08396
T 35476 08399
T 35477 08402
T 35478 08405
T 35479 08408
T 35480 08411
T 35481 08414
T 35482 08417
T 35483 08420
T 35484 08423
T 35485 08426
T 35486 08429
T 35487 08432
T 35488 08435
T 35489 08438
T 35490 08441
T 35491 08444
T 35492 08447
T 35493 08450
T 35494 08453
T 35495 08456
T 35496 08459
T 35497 08462
T 35498 08465
T 35499 08468
T 35500 08471
T 35501 08474
T 35502 08477
T 35503 08480
T 35504 08484
T 35505 08487
T 35506 08490
T 35507 08493
T 35508 08496
T 35509 08499
T 35510 08502
T 35511 08505
T 35512 08507
T 35513 08510
T 35514 08513
T 35515 08516
T 35516 08519
T 35517 08522
T 35518 08525
T 35519 08528
T 35520 08531
T 35521 08534
T 35522 08537
T 35523 08540
T 35524 08543
T 35525 08547
T 35526 08550
T 35527 08553
T 35528 08556
T 35529 08559
T 35530 08562
T 35531 08565
T 35532 08568
T 35533 08571
T 35534 08574
T 35535 08577
T 35536 08580
T 35537 08583
T 35538 08586
T 35539 08589
T 35540 08592
T 35541 08595
T 35542 08598
T 35543 08601
T 35544 08604
T 35545 08607
T 35546 08610
T 35547 08613
T 35548 08616
T 35549 08619
T 35550 08622
T 35551 08625
T 35552 08628
T 35553 08631
T 35554 08634
T 35555 08637
T 35556 08640
T 35557 08643
T 35558 08646
T 35559 08649
T 35560 08652
T 35561 08655
T 35562 08658
T 35563 08661
T 35564 08664
T 35565 08667
T 35566 08670
T 35567 08674
T 35568 08677
T 35569 08680
T 35570 08683
T 35571 08686
T 35572 08689
T 35573 08692
T 35574 08695
T 35575 08698
T 35576 08701
T 35577 08704
T 35578 08707
T 35579 08710
T 35580 08713
T 35581 08716
T 35582 08719
T 35583 08722
T 35584 08725
T 35585 08728
T 35586 08731
T 35587 08734
T 35588 08737
T 35589 08740
T 35590 08743
T 35591 08746
T 35592 08749
T 35593 08752
T 35594 08755
T 35595 08758
T 35596 08761
T 35597 08765
T 35598 08768
T 35599 08771
T 35600 08774
T 35601 08777
T 35602 08780
T 35603 08783
T 35604 08786
T 35605 08789
T 35606 08792
T 35607 08795
T 35608 08798
T 35609 08801
T 35610 08804
T 35611 08807
T 35612 08810
T 35613 08813
T 35614 08816
T 35615 08819
T 35616 08823
T 35617 08826
T 35618 08829
T 35619 08832
T 35620 08835
T 35621 08838
T 35622 08841
T 35623 08844
T 35624 08847
T 35625 08850
T 35626 08853
T 35627 08856
T 35628 08860
T 35629 08863
T 35630 08866
T 35631 08869
T 35632 08872
T 35633 08875
T 35634 08878
T 35635 08881
T 35636 08884
T 35637 08887
T 35638 08891
T 35639 08894
T 35640 08897
T 35641 08900
T 35642 08903
T 35643 08906
T 35644 08909
T 35645 08912
T 35646 08915
T 35647 08919
T 35648 08922
T 35649 08925
T 35650 08928
T 35651 08931
T 35652 08934
T 35653 08937
T 35654 08940
T 35655 08943
T 35656 08947
T 35657 08950
T 35658 08953
T 35659 08956
T 35660 08959
T 35661 08962
T 35662 08965
T 35663 08968
T 35664 08971
T 35665 08974
T 35666 08977
T 35667 08980
T 35668 08984
T 35669 08987
T 35670 08990
T 35671 08993
T 35672 08996
T 35673 08999
T 35674 09002
T 35675 09005
T 35676 09008
T 35677 09011
T 35678 09014
T 35679 09017
T 35680 09021
T 35681 09024
T 35682 09027
T 35683 09030
T 35684 09033
T 35685 09036
T 35686 09039
T 35687 09042
T 35688 09045
T 35689 09048
T 35690 09051
T 35691 09054
T 35692 09058
T 35693 09061
T 35694 09064
T 35695 09067
T 35696 09070
T 35697 09073
T 35698 09076
T 35699 09079
T 35700 09082
T 35701 09085
T 35702 09088
T 35703 09091
T 35704 09095
T 35705 09098
T 35706 09101
T 35707 09104
T 35708 09107
T 35709 09110
T 35710 09113
T 35711 09116
T 35712 09119
T 35713 09122
T 35714 09126
T 35715 09129
T 35716 09132
T 35717 09135
T 35718 09138
T 35719 09141
T 35720 09144
T 35721 09147
T 35722 09151
T 35723 09154
T 35724 09157
T 35725 09160
T 35726 09163
T 35727 09166
T 35728 09169
T 35729 09173
T 35730 09176
T 35731 09179
T 35732 09182
T 35733 09185
T 35734 09188
T 35735 09191
T 35736 09195
T 35737 09198
T 35738 09201
T 35739 09204
T 35740 09207
T 35741 09210
T 35742 09213
T 35743 09216
T 35744 09220
T 35745 09223
T 35746 09226
T 35747 09229
T 35748 09232
T 35749 09235
T 35750 09238
T 35751 09242
T 35752 09245
T 35753 09248
T 35754 09251
T 35755 09254
T 35756 09257
T 35757 09260
T 35758 09264
T 35759 09267
T 35760 09270
T 35761 09273
T 35762 09276
T 35763 09279
T 35764 09282
T 35765 09286
T 35766 09289
T 35767 09292
T 35768 09295
T 35769 09298
T 35770 09301
T 35771 09304
T 35772 09308
T 35773 09311
T 35774 09314
T 35775 09317
T 35776 09320
T 35777 09323
T 35778 09326
T 35779 09329
T 35780 09332
T 35781 09336
T 35782 09339
T 35783 09342
T 35784 09345
T 35785 09348
T 35786 09351
T 35787 09354
T 35788 09357
T 35789 09361
T 35790 09364
T 35791 09367
T 35792 09370
T 35793 09373
T 35794 09376
T 35795 09379
T 35796 09383
T 35797 09386
T 35798 09389
T 35799 09392
T 35800 09395
T 35801 09398
T 35802 09401
T 35803 09405
T 35804 09408
T 35805 09411
T 35806 09414
T 35807 09417
T 35808 09420
T 35809 09423
T 35810 09427
T 35811 09430
T 35812 09433
T 35813 09436
T 35814 09439
T 35815 09442
T 35816 09446
T 35817 09449
T 35818 09452
T 35819 09455
T 35820 09458
T 35821 09461
T 35822 09465
T 35823 09468
T 35824 09471
T 35825 09474
T 35826 09477
T 35827 09480
T 35828 09484
T 35829 09487
T 35830 09490
T 35831 09493
T 35832 09496
T 35833 09499
T 35834 09502
T 35835 09506
T 35836 09509
T 35837 09512
T 35838 09515
T 35839 09518
T 35840 09521
T 35841 09524
T 35842 09528
T 35843 09531
T 35844 09534
T 35845 09537
T 35846 09540
T 35847 09543
T 35848 09546
T 35849 09550
T 35850 09553
T 35851 09556
T 35852 09559
T 35853 09562
T 35854 09565
T 35855 09568
T 35856 09571
T 35857 09575
T 35858 09578
T 35859 09581
T 35860 09584
T 35861 09587
T 35862 09590
T 35863 09593
T 35864 09596
T 35865 09599
T 35866 09602
T 35867 09606
T 35868 09609
T 35869 09612
T 35870 09615
T 35871 09618
T 35872 09621
T 35873 09624
T 35874 09627
T 35875 09630
T 35876 09633
T 35877 09637
T 35878 09640
T 35879 09643
T 35880 09646
T 35881 09649
T 35882 09652
T 35883 09655
T 35884 09658
T 35885 09661
T 35886 09664
T 35887 09667
T 35888 09670
T 35889 09673
T 35890 09676
T 35891 09680
T 35892 09683
T 35893 09686
T 35894 09689
T 35895 09692
T 35896 09695
T 35897 09698
T 35898 09701
T 35899 09704
T 35900 09707
T 35901 09710
T 35902 09713
T 35903 09716
T 35904 09719
T 35905 09722
T 35906 09725
T 35907 09728
T 35908 09731
T 35909 09734
T 35910 09738
T 35911 09741
T 35912 09744
T 35913 09747
T 35914 09750
T 35915 09753
T 35916 09756
T 35917 09759
T 35918 09762
T 35919 09765
T 35920 09768
T 35921 09771
T 35922 09774
T 35923 09777
T 35924 09780
T 35925 09783
T 35926 09786
T 35927 09789
T 35928 09792
T 35929 09795
T 35930 09798
T 35931 09801
T 35932 09804
T 35933 09808
T 35934 09811
T 35935 09814
T 35936 09817
T 35937 09820
T 35938 09823
T 35939 09826
T 35940 09829
T 35941 09832
T 35942 09835
T 35943 09838
T 35944 09841
T 35945 09844
T 35946 09847
T 35947 09850
T 35948 09853
T 35949 09856
T 35950 09859
T 35951 09862
T 35952 09865
T 35953 09868
T 35954 09871
T 35955 09874
T 35956 09877
T 35957 09880
T 35958 09883
T 35959 09886
T 35960 09889
T 35961 09892
T 35962 09895
T 35963 09898
T 35964 09901
T 35965 09904
T 35966 09907
T 35967 09910
T 35968 09913
T 35969 09916
T 35970 09919
T 35971 09922
T 35972 09925
T 35973 09928
T 35974 09931
T 35975 09934
T 35976 09937
T 35977 09940
T 35978 09943
T 35979 09946
T 35980 09949
T 35981 09952
T 35982 09955
T 35983 09958
T 35984 09961
T 35985 09964
T 35986 09967
T 35987 09970
T 35988 09973
T 35989 09976
T 35990 09979
T 35991 09982
T 35992 09985
T 35993 09988
T 35994 09991
T 35995 09994
T 35996 09997
T 35997 10000
T 35998 10004
T 35999 10007
T 36000 10010
T 36001 10013
T 36002 10016
T 36003 10019
T 36004 10022
T 36005 10025
T 36006 10028
T 36007 10031
T 36008 10034
T 36009 10037
T 36010 10040
T 36011 10043
T 36012 10046
T 36013 10049
T 36014 10052
T 36015 10055
T 36016 10058
T 36017 10061
T 36018 10064
T 36019 10067
T 36020 10070
T 36021 10073
T 36022 10076
T 36023 10079
T 36024 10082
T 36025 10085
T 36026 10088
T 36027 10091
T 36028 10094
T 36029 10097
T 36030 10100
T 36031 10103
T 36032 10106
T 36033 10109
T 36034 10112
T 36035 10116
T 36036 10119
T 36037 10122
T 36038 10125
T 36039 10128
T 36040 10131
T 36041 10134
T 36042 10137
T 36043 10140
T 36044 10143
T 36045 10146
T 36046 10149
T 36047 10152
T 36048 10155
T 36049 10158
T 36050 10161
T 36051 10164
T 36052 10167
T 36053 10170
T 36054 10173
T 36055 10176
T 36056 10179
T 36057 10182
T 36058 10185
T 36059 10188
T 36060 10191
T 36061 10194
T 36062 10198
T 36063 10201
T 36064 10204
T 36065 10207
T 36066 10210
T 36067 10213
T 36068 10216
T 36069 10219
T 36070 10222
T 36071 10225
T 36072 10228
T 36073 10231
T 36074 10235
T 36075 10238
T 36076 10241
T 36077 10244
T 36078 10247
T 36079 10250
T 36080 10253
T 36081 10256
T 36082 10259
T 36083 10262
T 36084 10265
T 36085 10269
T 36086 10272
T 36087 10275
T 36088 10278
T 36089 10281
T 36090 10284
T 36091 10287
T 36092 10290
T 36093 10293
T 36094 10296
T 36095 10299
T 36096 10303
T 36097 10306
T 36098 10309
T 36099 10312
T 36100 10315
T 36101 10318
T 36102 10321
T 36103 10324
T 36104 10327
T 36105 10331
T 36106 10334
T 36107 10337
T 36108 10340
T 36109 10343
T 36110 10346
T 36111 10349
T 36112 10352
T 36113 10355
T 36114 10358
T 36115 10361
T 36116 10364
T 36117 10368
T 36118 10371
T 36119 10374
T 36120 10377
T 36121 10380
T 36122 10383
T 36123 10386
T 36124 10389
T 36125 10392
T 36126 10395
T 36127 10398
T 36128 10401
T 36129 10404
T 36130 10408
T 36131 10411
T 36132 10414
T 36133 10417
T 36134 10420
T 36135 10423
T 36136 10426
T 36137 10429
T 36138 10432
T 36139 10435
T 36140 10438
T 36141 10441
T 36142 10445
T 36143 10448
T 36144 10451
T 36145 10454
T 36146 10457
T 36147 10460
T 36148 10463
T 36149 10466
T 36150 10469
T 36151 10472
T 36152 10475
T 36153 10478
T 36154 10481
T 36155 10485
T 36156 10488
T 36157 10491
T 36158 10494
T 36159 10497
T 36160 10500
T 36161 10503
T 36162 10506
T 36163 10509
T 36164 10512
T 36165 10516
T 36166 10519
T 36167 10522
T 36168 10525
T 36169 10528
T 36170 10531
T 36171 10534
T 36172 10537
T 36173 10541
T 36174 10544
T 36175 10547
T 36176 10550
T 36177 10553
T 36178 10556
T 36179 10559
T 36180 10563
T 36181 10566
T 36182 10569
T 36183 10572
T 36184 10575
T 36185 10578
T 36186 10581
T 36187 10584
T 36188 10588
T 36189 10591
T 36190 10594
T 36191 10597
T 36192 10600
T 36193 10604
T 36194 10607
T 36195 10611
T 36196 10614
T 36197 10618
T 36198 10621
T 36199 10625
T 36200 10629
T 36201 10633
T 36202 10636
T 36203 10640
T 36204 10644
T 36205 10648
T 36206 10652
T 36207 10656
T 36208 10659
T 36209 10663
T 36210 10667
T 36211 10672
T 36212 10676
T 36213 10680
T 36214 10684
T 36215 10689
T 36216 10694
T 36217 10698
T 36218 10703
T 36219 10709
T 36220 10714
T 36221 10720
T 36222 10726
T 36223 10732
T 36224 10738
T 36225 10745
T 36226 10751
T 36227 10758
T 36228 10765
T 36229 10773
T 36230 10780
T 36231 10788
T 36232 10797
T 36233 10806
T 36234 10817
T 36235 10829
T 36236 10844
T 36237 10865
