Axis,Voltage,Count,Time
T,7,32864,01266
T,7,32864,01268
T,7,32864,01270
T,7,32865,01272
T,7,32865,01274
T,7,32865,01276
T,7,32865,01278
T,7,32865,01280
T,7,32865,01282
T,7,32865,01284
T,7,32866,01286
T,7,32866,01288
T,7,32866,01290
T,7,32866,01292
T,7,32866,01294
T,7,32866,01296
T,7,32867,01298
T,7,32867,01300
T,7,32867,01302
T,7,32867,01304
T,7,32867,01306
T,7,32867,01308
T,7,32868,01310
T,7,32868,01312
T,7,32868,01314
T,7,32868,01316
T,7,32868,01318
T,7,32868,01320
T,7,32868,01322
T,7,32869,01324
T,7,32869,01326
T,7,32869,01328
T,7,32869,01330
T,7,32869,01332
T,7,32869,01334
T,7,32870,01336
T,7,32870,01338
T,7,32870,01340
T,7,32870,01342
T,7,32870,01344
T,7,32870,01346
T,7,32871,01348
T,7,32871,01350
T,7,32871,01352
T,7,32871,01354
T,7,32871,01356
T,7,32871,01358
T,7,32871,01360
T,7,32872,01362
T,7,32872,01364
T,7,32872,01366
T,7,32872,01368
T,7,32872,01370
T,7,32872,01372
T,7,32873,01374
T,7,32873,01376
T,7,32873,01378
T,7,32873,01380
T,7,32873,01382
T,7,32873,01384
T,7,32873,01386
T,7,32874,01388
T,7,32874,01390
T,7,32874,01392
T,7,32874,01394
T,7,32874,01396
T,7,32874,01398
T,7,32875,01400
T,7,32875,01402
T,7,32875,01404
T,7,32875,01406
T,7,32875,01408
T,7,32875,01410
T,7,32875,01412
T,7,32876,01414
T,7,32876,01416
T,7,32876,01418
T,7,32876,01420
T,7,32876,01422
T,7,32876,01424
T,7,32877,01426
T,7,32877,01428
T,7,32877,01430
T,7,32877,01432
T,7,32877,01434
T,7,32877,01436
T,7,32878,01438
T,7,32878,01440
T,7,32878,01442
T,7,32878,01444
T,7,32878,01446
T,7,32878,01448
T,7,32878,01450
T,7,32879,01452
T,7,32879,01454
T,7,32879,01456
T,7,32879,01458
T,7,32879,01460
T,7,32879,01462
T,7,32880,01464
T,7,32880,01466
T,7,32880,01468
T,7,32880,01470
T,7,32880,01472
T,7,32880,01474
T,7,32880,01476
T,7,32881,01478
T,7,32881,01480
T,7,32881,01482
T,7,32881,01484
T,7,32881,01486
T,7,32881,01488
T,7,32882,01490
T,7,32882,01492
T,7,32882,01494
T,7,32882,01496
T,7,32882,01498
T,7,32882,01500
T,7,32883,01502
T,7,32883,01504
T,7,32883,01506
T,7,32883,01508
T,7,32883,01510
T,7,32883,01512
T,7,32884,01514
T,7,32884,01516
T,7,32884,01518
T,7,32884,01520
T,7,32884,01522
T,7,32884,01524
T,7,32884,01526
T,7,32885,01528
T,7,32885,01530
T,7,32885,01532
T,7,32885,01534
T,7,32885,01536
T,7,32885,01538
T,7,32886,01540
T,7,32886,01542
T,7,32886,01544
T,7,32886,01546
T,7,32886,01548
T,7,32886,01550
T,7,32887,01552
T,7,32887,01554
T,7,32887,01556
T,7,32887,01558
T,7,32887,01560
T,7,32887,01562
T,7,32887,01564
T,7,32888,01566
T,7,32888,01568
T,7,32888,01570
T,7,32888,01572
T,7,32888,01574
T,7,32888,01576
T,7,32889,01578
T,7,32889,01580
T,7,32889,01582
T,7,32889,01584
T,7,32889,01586
T,7,32889,01588
T,7,32890,01590
T,7,32890,01592
T,7,32890,01594
T,7,32890,01596
T,7,32890,01598
T,7,32890,01600
T,7,32891,01602
T,7,32891,01604
T,7,32891,01606
T,7,32891,01608
T,7,32891,01610
T,7,32891,01612
T,7,32892,01614
T,7,32892,01616
T,7,32892,01618
T,7,32892,01620
T,7,32892,01622
T,7,32892,01624
T,7,32892,01626
T,7,32893,01628
T,7,32893,01630
T,7,32893,01632
T,7,32893,01634
T,7,32893,01636
T,7,32893,01638
T,7,32894,01640
T,7,32894,01642
T,7,32894,01644
T,7,32894,01646
T,7,32894,01648
T,7,32894,01650
T,7,32895,01652
T,7,32895,01654
T,7,32895,01656
T,7,32895,01658
T,7,32895,01660
T,7,32895,01662
T,7,32896,01664
T,7,32896,01666
T,7,32896,01668
T,7,32896,01670
T,7,32896,01672
T,7,32896,01674
T,7,32897,01676
T,7,32897,01678
T,7,32897,01680
T,7,32897,01682
T,7,32897,01684
T,7,32897,01686
T,7,32898,01688
T,7,32898,01690
T,7,32898,01692
T,7,32898,01694
T,7,32898,01696
T,7,32898,01698
T,7,32899,01700
T,7,32899,01702
T,7,32899,01704
T,7,32899,01706
T,7,32899,01708
T,7,32899,01710
T,7,32900,01712
T,7,32900,01714
T,7,32900,01716
T,7,32900,01718
T,7,32900,01720
T,7,32900,01722
T,7,32901,01724
T,7,32901,01726
T,7,32901,01728
T,7,32901,01730
T,7,32901,01732
T,7,32901,01734
T,7,32901,01736
T,7,32902,01738
T,7,32902,01740
T,7,32902,01742
T,7,32902,01744
T,7,32902,01746
T,7,32902,01748
T,7,32903,01750
T,7,32903,01752
T,7,32903,01754
T,7,32903,01756
T,7,32903,01758
T,7,32903,01760
T,7,32904,01762
T,7,32904,01764
T,7,32904,01766
T,7,32904,01768
T,7,32904,01770
T,7,32904,01772
T,7,32905,01774
T,7,32905,01776
T,7,32905,01778
T,7,32905,01780
T,7,32905,01782
T,7,32905,01784
T,7,32906,01786
T,7,32906,01788
T,7,32906,01790
T,7,32906,01792
T,7,32906,01794
T,7,32906,01796
T,7,32907,01798
T,7,32907,01800
T,7,32907,01802
T,7,32907,01804
