Axis,Voltage,Count,Time
T,01760,32768,01404
T,01765,32768,01408
T,01770,32768,01412
T,01775,32768,01416
T,01780,32768,01420
T,01785,32768,01424
T,01790,32768,01428
T,01795,32768,01432
T,01800,32768,01436
T,01805,32768,01440
T,01810,32768,01444
T,01815,32768,01448
T,01820,32768,01452
T,01825,32768,01456
T,01830,32768,01460
T,01835,32768,01464
T,01840,32768,01468
T,01845,32768,01472
T,01850,32768,01476
T,01855,32768,01480
T,01860,32768,01484
T,01865,32768,01488
T,01870,32768,01492
T,01875,32768,01496
T,01880,32768,01500
T,01885,32768,01504
T,01890,32768,01508
T,01895,32768,01512
T,01900,32768,01516
T,01905,32768,01520
T,01910,32768,01524
T,01915,32768,01528
T,01920,32768,01532
T,01925,32768,01536
T,01930,32768,01540
T,01935,32768,01544
T,01940,32768,01548
T,01945,32768,01552
T,01950,32768,01556
T,01955,32768,01560
T,01960,32768,01564
T,01965,32768,01568
T,01970,32768,01572
T,01975,32768,01576
T,01980,32768,01580
T,01985,32768,01584
T,01990,32768,01588
T,01995,32768,01592
T,02000,32768,01596
T,02005,32768,01600
T,02010,32768,01604
T,02015,32768,01608
T,02020,32768,01612
T,02025,32768,01616
T,02030,32768,01620
T,02035,32768,01624
T,02040,32768,01628
T,02045,32768,01632
T,02050,32768,01636
T,02055,32768,01640
T,02060,32768,01644
T,02065,32768,01648
T,02070,32768,01652
T,02075,32768,01656
T,02080,32768,01660
T,02085,32768,01664
T,02090,32768,01668
T,02095,32768,01672
T,02100,32768,01676
T,02105,32768,01680
T,02110,32768,01684
T,02115,32768,01688
T,02120,32768,01692
T,02125,32768,01696
T,02130,32768,01700
T,02135,32768,01704
T,02140,32768,01708
T,02145,32768,01712
T,02150,32768,01716
T,02155,32768,01720
T,02160,32768,01724
T,02165,32768,01728
T,02170,32768,01732
T,02175,32768,01736
T,02180,32768,01740
T,02185,32768,01744
T,02190,32768,01748
T,02195,32768,01752
T,02200,32768,01756
T,02205,32768,01760
T,02210,32768,01764
T,02215,32768,01768
T,02220,32768,01772
T,02225,32768,01776
T,02230,32768,01780
T,02235,32768,01784
T,02240,32768,01788
T,02245,32768,01792
T,02250,32768,01796
T,02255,32768,01800
T,02260,32768,01804
T,02265,32768,01808
T,02270,32768,01812
T,02275,32768,01816
T,02280,32768,01820
T,02285,32768,01824
T,02290,32768,01828
T,02295,32768,01832
T,02300,32768,01836
T,02305,32768,01840
T,02310,32768,01844
T,02315,32768,01848
T,02320,32768,01852
T,02325,32768,01856
T,02330,32768,01860
T,02335,32768,01864
T,02340,32768,01868
T,02345,32768,01872
T,02350,32768,01876
T,02355,32768,01880
T,02360,32768,01884
T,02365,32768,01888
T,02370,32768,01892
T,02375,32768,01896
T,02380,32768,01900
T,02385,32768,01904
T,02390,32768,01908
T,02395,32768,01912
T,02400,32768,01916
T,02405,32768,01920
T,02410,32768,01924
T,02415,32768,01928
T,02420,32768,01932
T,02425,32768,01936
T,02430,32768,01940
T,02435,32768,01944
T,02440,32768,01948
T,02445,32768,01952
T,02450,32768,01956
T,02455,32768,01960
T,02460,32768,01964
T,02465,32768,01968
T,02470,32768,01972
T,02475,32768,01976
T,02480,32768,01980
T,02485,32768,01984
T,02490,32768,01988
T,02495,32768,01992
T,02500,32768,01996
T,02505,32768,02000
T,02510,32768,02004
T,02515,32768,02008
T,02520,32768,02012
T,02525,32768,02016
T,02530,32768,02020
T,02535,32768,02024
T,02540,32768,02028
T,02545,32768,02032
T,02550,32768,02036
T,02555,32768,02040
T,02560,32768,02044
T,02565,32768,02048
T,02570,32768,02052
T,02575,32768,02056
T,02580,32768,02060
T,02585,32768,02064
T,02590,32768,02068
T,02595,32768,02072
T,02600,32768,02076
T,02605,32768,02080
T,02610,32768,02084
T,02615,32768,02088
T,02620,32768,02092
T,02625,32768,02096
T,02630,32768,02100
T,02635,32768,02104
T,02640,32768,02108
T,02645,32768,02112
T,02650,32768,02116
T,02655,32768,02120
T,02660,32768,02124
T,02665,32768,02128
T,02670,32768,02132
T,02675,32768,02136
T,02680,32768,02140
T,02685,32768,02144
T,02690,32768,02148
T,02695,32768,02152
T,02700,32768,02156
T,02705,32768,02160
T,02710,32768,02164
T,02715,32768,02168
T,02720,32768,02172
T,02725,32768,02176
T,02730,32768,02180
T,02735,32768,02184
T,02740,32768,02188
T,02745,32768,02192
T,02750,32768,02196
T,02755,32768,02200
T,02760,32768,02204
T,02765,32768,02208
T,02770,32768,02212
T,02775,32768,02216
T,02780,32768,02220
T,02785,32768,02224
T,02790,32768,02228
T,02795,32768,02232
T,02800,32768,02236
T,02805,32768,02240
T,02810,32768,02244
T,02815,32768,02248
T,02820,32768,02252
T,02825,32768,02256
T,02830,32768,02260
T,02835,32768,02264
T,02840,32768,02268
T,02845,32768,02272
T,02850,32768,02276
T,02855,32768,02280
T,02860,32768,02284
T,02865,32768,02288
T,02870,32768,02292
T,02875,32768,02296
T,02880,32768,02300
T,02885,32768,02304
T,02890,32768,02308
T,02895,32768,02312
T,02900,32768,02316
T,02905,32768,02320
T,02910,32768,02324
T,02915,32768,02328
T,02920,32768,02332
T,02925,32768,02336
T,02930,32768,02340
T,02935,32768,02344
T,02940,32768,02348
T,02945,32768,02352
T,02950,32768,02356
T,02955,32768,02360
T,02960,32768,02364
T,02965,32768,02368
T,02970,32768,02372
T,02975,32768,02376
T,02980,32768,02380
T,02985,32768,02384
T,02990,32768,02388
T,02995,32768,02392
T,03000,32768,02396
T,03005,32768,02400
T,03010,32768,02404
T,03015,32768,02408
T,03020,32768,02412
T,03025,32768,02416
T,03030,32768,02420
T,03035,32768,02424
T,03040,32768,02428
T,03045,32768,02432
T,03050,32768,02436
T,03055,32768,02440
T,03060,32768,02444
T,03065,32768,02448
T,03070,32768,02452
T,03075,32768,02456
T,03080,32768,02460
T,03085,32768,02464
T,03090,32768,02468
T,03095,32768,02472
T,03100,32768,02476
T,03105,32768,02480
T,03110,32768,02484
T,03115,32768,02488
T,03120,32768,02492
T,03125,32768,02496
T,03130,32768,02500
T,03135,32768,02504
T,03140,32768,02508
T,03145,32768,02512
T,03150,32768,02516
T,03155,32768,02520
T,03160,32768,02524
T,03165,32768,02528
T,03170,32768,02532
T,03175,32768,02536
T,03180,32768,02540
T,03185,32768,02544
T,03190,32768,02548
T,03195,32768,02552
T,03200,32768,02556
T,03205,32768,02560
T,03210,32768,02564
T,03215,32768,02568
T,03220,32768,02572
T,03225,32768,02576
T,03230,32768,02580
T,03235,32768,02584
T,03240,32768,02588
T,03245,32768,02592
T,03250,32768,02596
T,03255,32768,02600
T,03260,32768,02604
T,03265,32768,02608
T,03270,32768,02612
T,03275,32768,02616
T,03280,32768,02620
T,03285,32768,02624
T,03290,32768,02628
T,03295,32768,02632
T,03300,32768,02636
T,03305,32768,02640
T,03310,32768,02644
T,03315,32768,02648
T,03320,32768,02652
T,03325,32768,02656
T,03330,32768,02660
T,03335,32768,02664
T,03340,32768,02668
T,03345,32768,02672
T,03350,32768,02676
T,03355,32768,02680
T,03360,32768,02684
T,03365,32768,02688
T,03370,32768,02692
T,03375,32768,02696
T,03380,32768,02700
T,03385,32768,02704
T,03390,32768,02708
T,03395,32768,02712
T,03400,32768,02716
T,03405,32768,02720
T,03410,32768,02724
T,03415,32768,02728
T,03420,32768,02732
T,03425,32768,02736
T,03430,32768,02740
T,03435,32768,02744
T,03440,32768,02748
T,03445,32768,02752
T,03450,32768,02756
T,03455,32768,02760
T,03460,32768,02764
T,03465,32769,02768
T,03470,32769,02772
T,03475,32769,02776
T,03480,32769,02780
T,03485,32769,02784
T,03490,32769,02788
T,03495,32769,02792
T,03500,32769,02796
T,03505,32769,02800
T,03510,32769,02804
T,03515,32769,02808
T,03520,32769,02812
T,03525,32769,02816
T,03530,32769,02820
T,03535,32769,02824
T,03540,32769,02828
T,03545,32769,02832
T,03550,32769,02836
T,03555,32769,02840
T,03560,32770,02844
T,03565,32770,02848
T,03570,32770,02852
T,03575,32770,02856
T,03580,32770,02860
T,03585,32770,02864
T,03590,32770,02868
T,03595,32770,02872
T,03600,32770,02876
T,03605,32770,02880
T,03610,32770,02884
T,03615,32770,02888
T,03620,32771,02892
T,03625,32771,02896
T,03630,32771,02900
T,03635,32771,02904
T,03640,32771,02908
T,03645,32771,02912
T,03650,32771,02916
T,03655,32771,02920
T,03660,32771,02924
T,03665,32771,02928
T,03670,32771,02932
T,03675,32771,02936
T,03680,32771,02940
T,03685,32771,02944
